Level,Item,Description,Revision,Type,Status,Engineering Item,Item Seq,Op Seq,Alternate,Engineering Bill,Comments,UOM,Basis,Quantity,Planning %,Yield,Extended Quantity,Effectivity Control,From,To,From Date,To Date,Disabled,Implemented,ECO,Supply Type,Subinventory,Locator,Costed,Unit Cost,Extended Quantity,Extended Cost,Operation Seq,Manufacturing,Offset,Cumulative Manufacuturing,Cumulative Total,Optional,Mutually Exclusive,ATP,Min Qty,Max Qty,Sales Order Basis,Shippable,Include on Ship Docs,Required To Ship,Required For Revenue
3,PI3G693317000001,"Pipe, IS 1239, 50 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,6,1,,,,MTR,Item,6.3,100,1,6.3,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,6.3,,1,,,,,,,,,,None,*,,,
3,PI3G723317000001,"Pipe, IS 1239, 80 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,7,1,,,,MTR,Item,5.8,100,1,5.8,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,5.8,,1,,,,,,,,,,None,*,,,
3,WQAFBB1009,"Swage- Concentric,Carbon Steel Per ASTM A234 Grade WPB,Schedule 80,SMLS, MSS SP 95; 20NB X 15NB",0,Finished good,Active,,8,1,,,,NOS,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
2,-  W630414N20,RC12ABDR(CS 150#) PIPING BOM - LOT 3,1,SOS Dummy,Active,,18,1,,,,LOT,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PI3G693317000001,"Pipe, IS 1239, 50 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,0.7,100,1,0.7,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,0.7,,1,,,,,,,,,,None,*,,,
3,PI3G723317000001,"Pipe, IS 1239, 80 NB, Heavy, Bevel End, NIBR(MNFC) Welded, ERW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,1.5,100,1,1.5,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1.5,,1,,,,,,,,,,None,*,,,
3,PI13141746000002,"Pipe, SA 106 Gr B; B36.10, DN 15 (NPS 1/2), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,3,1,,,,MTR,Item,6.9,100,1,6.9,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,6.9,,1,,,,,,,,,,None,*,,,
3,PI13151746000002,"Pipe, SA 106 Gr B; B36.10, DN 20 (NPS 3/4), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,4,1,,,,MTR,Item,5.3,100,1,5.3,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,5.3,,1,,,,,,,,,,None,*,,,
3,WQANAA3012,"FULL COUPLING,CARBON STEEL,SEAMLESS; SA105N(Normalized),LATEST EDN,BOTH END THREDED, FNPT,ANSI B16.11,CLASS 3000,SCH 80, 15NB",0,Finished good,Active,,5,1,,,,NOS,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAFBB1009,"Swage- Concentric,Carbon Steel Per ASTM A234 Grade WPB,Schedule 80,SMLS, MSS SP 95; 20NB X 15NB",0,Finished good,Active,,6,1,,,,NOS,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQASDF1002,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 20NB",0,Finished good,Active,,7,1,,,,NOS,Item,2,100,1,2,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,2,,1,45,,,,,,,,,None,*,,,
3,WQABBL9013,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH STD;20NB",0,XX_TMX_EW_MRP_Planned_Item,Active,,8,1,,,,NOS,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1,,1,60,,,,,,,,,None,*,,,
2,-  W630414N21,RS12EAFR (SS316 150#) PIPING BOM - LOT 3,1,SOS Dummy,Active,,19,1,,,,LOT,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PIK3192516000001,"Pipe, SA 312 TP316; B36.19, DN 50 (NPS 2), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,5.2,100,1,5.2,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,5.2,,1,,,,,,,,,,None,*,,,
3,PIK3222516000001,"Pipe, SA 312 TP316; B36.19, DN 80 (NPS 3), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,2.4,100,1,2.4,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,2.4,,1,,,,,,,,,,None,*,,,
3,PIK3152646000001,"Pipe, SA 312 TP316; B36.19, DN 20 (NPS 3/4), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,3,1,,,,MTR,Item,9.4,100,1,9.4,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,9.4,,1,,,,,,,,,,None,*,,,
3,PIK3262516000001,"Pipe, SA 312 TP316; B36.19, DN 150 (NPS 6), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,4,1,,,,MTR,Item,4.8,100,1,4.8,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,4.8,,1,,,,,,,,,,None,*,,,
3,PIK3242516000001,"Pipe, SA 312 TP316; B36.19, DN 100 (NPS 4), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,5,1,,,,MTR,Item,3.4,100,1,3.4,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,3.4,,1,,,,,,,,,,None,*,,,
3,PIK3142646000001,"Pipe, SA 312 TP316; B36.19, DN 15 (NPS 1/2), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,6,1,,,,MTR,Item,4.5,100,1,4.5,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,4.5,,1,,,,,,,,,,None,*,,,
3,PIK3162646000001,"Pipe, SA 312 TP316; B36.19, DN 25 (NPS 1), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,7,1,,,,MTR,Item,4.3,100,1,4.3,Date,,,2025-06-05,,,*,WVO-771916,Push,,,,,4.3,,1,,,,,,,,,,None,*,,,
2,-  W000630414PP0701,"SOS, for Piping_SS316",1,SOS Dummy,Active,,20,1,,,,LOT,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PIK3142646000001,"Pipe, SA 312 TP316; B36.19, DN 15 (NPS 1/2), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,12,100,1,12,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,12,,1,,,,,,,,,,None,*,,,
3,PIK3162646000001,"Pipe, SA 312 TP316; B36.19, DN 25 (NPS 1), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,42,100,1,42,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,42,,1,,,,,,,,,,None,*,,,
3,WQABFA8002,"ELBOW 90DEG,SS316,SEAMLESS; SA182 F316,LATEST EDN,SW,ANSI B16.11,CLASS 3000LB,SCH 80S;25NB",0,Finished good,Active,,3,1,,,,NOS,Item,14,100,1,14,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,14,,1,30,,,,,,,,,None,*,,,
3,WQAFFB1002,"Swage- Concentric,Stainless Steel Per ASTM A403 Grade WP316,Schedule 80S,Plain On Both Ends, MSS SP 95; 25NB X 15NB",0,Finished good,Active,,4,1,,,,NOS,Item,12,100,1,12,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,12,,1,90,,,,,,,,,None,*,,,
3,WQASQC2001,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 80S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 15NB",0,Finished good,Active,,5,1,,,,NOS,Item,10,100,1,10,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,10,,1,90,,,,,,,,,None,*,,,
3,WQASQC2003,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 80S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 25NB",0,Finished good,Active,,6,1,,,,NOS,Item,19,100,1,19,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,19,,1,90,,,,,,,,,None,*,,,
3,WQASPA4003,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,7,1,,,,NOS,Item,8,100,1,8,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,8,,1,45,,,,,,,,,None,*,,,
3,WMASPE3009,"FLANGE,SS316,WELD-NECK; SA182 F316,LATEST EDN,ANSI B16.5 300#,RF,125 AARH,SCH 40S;100NB",0,Finished good,Active,,8,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WQASSA7008,"BLIND AND SPACER RING, SS316, SA240-316, CLASS150 LB,RF, 3.2/6.3 Ra Facing ASME B16.48; 50NB",0,Finished good,Active,,9,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQAPMA1003,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97, 150X50 NB",0,Finished good,Active,,10,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,2,,1,45,,,,,,,,,None,*,,,
3,WQAPMA1006,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97,200X50NB",0,Finished good,Active,,11,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WQAPLA7018,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 80X15NB",0,Finished good,Active,,12,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7016,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 80X20NB",0,Finished good,Active,,13,1,,,,NOS,Item,3,100,1,3,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,3,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7013,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 100X20NB",0,Finished good,Active,,14,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7012,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 150X20NB",0,Finished good,Active,,15,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7017,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 80X25NB",0,Finished good,Active,,16,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7015,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 100X25NB",0,Finished good,Active,,17,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAEFC2001,"TEE REDUCING,SS316,SEAMLESS; SA182 F316,LATEST EDN,ANSI B16.11,SW,CLASS 3000,SCH 80S x SCH 80S;25NBX20NB",0,Finished good,Active,,18,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775339,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
2,-  W000630414PP0201,"SOS, for Piping_MS",1,SOS Dummy,Active,,21,1,,,,LOT,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PI13181746000002,"Pipe, SA 106 Gr B; B36.10, DN 40 (NPS 1 1/2), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,6,100,1,6,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,6,,1,,,,,,,,,,None,*,,,
3,WMASAA1031,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,2,1,,,,NOS,Item,3,100,1,3,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,3,,1,90,,,,,,,,,None,*,,,
3,WMASDA7001,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 40NB",0,Finished good,Active,,3,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WMASAA1032,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,4,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
2,-  W000630414PP0202,"SOS, for Piping_MS",1,SOS Dummy,Active,,22,1,,,,LOT,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PI13141746000002,"Pipe, SA 106 Gr B; B36.10, DN 15 (NPS 1/2), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,6,100,1,6,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,6,,1,,,,,,,,,,None,*,,,
3,WQAFAC7020,"REDUCER CONCENTRIC,CARBON STEEL,WELDED; SA234 GR.WPB-W,LATEST EDN,BW,ANSI B16.9,SCH STDxSCH STD;80NBX50NB",0,Finished good,Active,,2,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,2,,1,45,,,,,,,,,None,*,,,
3,WQAPAA4011,"SOCKOLET, CARBON STEEL, A105,LATEST EDN,SWE, MSS SP-97,CLASS 3000, SCH80 X SCH80, 50NB X 25NB",0,Finished good,Active,,3,1,,,,NOS,Item,4,100,1,4,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,4,,1,30,,,,,,,,,None,*,,,
3,WQAPAA4010,"SOCKOLET, CARBON STEEL, A105,LATEST EDN,SWE, MSS SP-97,CLASS 3000, SCH80 X SCH80, 50NB X 20NB",0,Finished good,Active,,4,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAPAA4012,"SOCKOLET, CARBON STEEL, A105,LATEST EDN,SWE, MSS SP-97,CLASS 3000, SCH40 X SCH40, 80NB X 15NB",0,Finished good,Active,,5,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WMABBM3001,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;15NB",0,Finished good,Active,,6,1,,,,NOS,Item,6,100,1,6,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,6,,1,90,,,,,,,,,None,*,,,
3,WQAEBV2007,"TEE REDUCING,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80xSCH 80; 25NB X 15NB",0,Finished good,Active,,7,1,,,,NOS,Item,7,100,1,7,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,7,,1,45,,,,,,,,,None,*,,,
3,WMASAA1031,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,8,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WMASAA1032,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,9,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,WMASFD1027,"Flange - Blind,Carbon Steel Per ASTM A105N (Normalized),Class 150,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,10,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775372,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
2,-  W000630414PP0601,"SOS, for Piping_ SS304L",1,SOS Dummy,Active,,23,1,,,,LOT,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PIJ2192546000001,"Pipe, SA 312 TP304L; B36.19, DN 50 (NPS 2), Sch 40S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,2.6,100,1,2.6,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,2.6,,1,,,,,,,,,,None,*,,,
3,PIJ2162646000001,"Pipe, SA 312 TP304L; B36.19, DN 25 (NPS 1), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,3.9,100,1,3.9,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,3.9,,1,,,,,,,,,,None,*,,,
3,PIJ2222546000001,"Pipe, SA 312 TP304L; B36.19, DN 80 (NPS 3), Sch 40S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,3,1,,,,MTR,Item,2.9,100,1,2.9,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,2.9,,1,,,,,,,,,,None,*,,,
3,WQABDA3008,"ELBOW 90DEG,SS304,SEAMLESS; SA403 WP304L,LATEST EDN,LR,BW,ANSI B16.9,SCH 40S;50NB",0,Finished good,Active,,4,1,,,,NOS,Item,2,100,1,2,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
3,WQABDA8001,"ELBOW 90DEG,SS304,SEAMLESS; SA182 F304L,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80S;25NB",0,Finished good,Active,,5,1,,,,NOS,Item,5,100,1,5,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,5,,1,30,,,,,,,,,None,*,,,
3,WQABDA3009,"ELBOW 90DEG,SS304,SEAMLESS; SA403 WP304L,LATEST EDN,LR,BW,ANSI B16.9,SCH 40S;80NB",0,Finished good,Active,,6,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQASJC1016,"FLANGE,SS304,WELD-NECK; SA182 F304L,LATEST EDN,ANSI B16.5 150LB,RF,SMTH,SCH 40S;50NB",0,Finished good,Active,,7,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQASJC1018,"FLANGE,SS304,SW; SA182 F304L,LATEST EDN,ANSI B16.5 150LB,RF,SMTH,SCH 80S;25NB",0,Finished good,Active,,8,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQASJC1017,"FLANGE,SS304,WELD-NECK; SA182 F304L,LATEST EDN,ANSI B16.5 150LB,RF,SMTH,SCH 40S;80NB",0,Finished good,Active,,9,1,,,,NOS,Item,1,100,1,1,Date,,,2025-09-05,,,*,WVO-775376,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
2,-  W000630414PP0203,"SOS, for Piping_MS",1,SOS Dummy,Active,,24,1,,,,LOT,Item,1,100,1,1,Date,,,2025-11-18,,,*,WVO-778067,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PI13141746000002,"Pipe, SA 106 Gr B; B36.10, DN 15 (NPS 1/2), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,18,100,1,18,Date,,,2025-11-18,,,*,WVO-778067,Push,,,,,18,,1,,,,,,,,,,None,*,,,
3,WMABBM3001,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;15NB",0,Finished good,Active,,2,1,,,,NOS,Item,10,100,1,10,Date,,,2025-11-18,,,*,WVO-778067,Push,,,,,10,,1,90,,,,,,,,,None,*,,,
3,WQASDF1001,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 15NB",0,Finished good,Active,,3,1,,,,NOS,Item,2,100,1,2,Date,,,2025-11-18,,,*,WVO-778067,Push,,,,,2,,1,45,,,,,,,,,None,*,,,
3,WMASAA1031,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,4,1,,,,NOS,Item,2,100,1,2,Date,,,2025-11-18,,,*,WVO-778067,Push,,,,,2,,1,90,,,,,,,,,None,*,,,
3,W520100018,"Spectacle Blind, Size-50NB, CS, A515 Gr.70, 150#, ASME B 16.48, Full Face(FF)",0,XX_TMX_EW_MRP_Planned_Item,Active,,5,1,,,,NOS,Item,1,100,1,1,Date,,,2025-11-18,,,*,WVO-778067,Push,,,,,1,,1,,,,,,,,,,None,*,,,
2,-  W000630414PP0702,"SOS, for Piping_SS316",1,SOS Dummy,Active,,25,1,,,,LOT,Item,1,100,1,1,Date,,,2025-11-19,,,*,WVO-778138,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,W427200005,"Elbow 45 Deg, LR (1.5D), Socket Weld-Type, Size-25, SS, ASTM A182 F316, B16.11, 3000 LB#",0,XX_TMX_EW_MRP_Planned_Item,Active,,1,1,,,,NOS,Item,1,100,1,1,Date,,,2025-11-19,,,*,WVO-778138,Push,,,,,1,,1,,,,,,,,,,None,*,,,
3,WMABFA3012,"ELBOW 90DEG,SS316,SEAMLESS; SA403 WP316-S,LATEST EDN,R=1.5D,BW,ANSI B16.9,SCH 40S;150NB",0,Finished good,Active,,2,1,,,,NOS,Item,3,100,1,3,Date,,,2025-11-19,,,*,WVO-778138,Push,,,,,3,,1,90,,,,,,,,,None,*,,,
3,W427470004,"Tee Reducing, Socket Weld-Type, Size-25x15, SS, ASTM A182 F316, B16.11, 3000#",0,XX_TMX_EW_MRP_Planned_Item,Active,,3,1,,,,NOS,Item,4,100,1,4,Date,,,2025-11-19,,,*,WVO-778138,Push,,,,,4,,1,,,,,,,,,,None,*,,,
3,W520100019,"Spectacle Blind, Size-80NB, SS316, SA240 GR. 316, 150#, ASME B 16.48, Raised Face(RF)",0,XX_TMX_EW_MRP_Planned_Item,Active,,4,1,,,,NOS,Item,1,100,1,1,Date,,,2025-11-19,,,*,WVO-778138,Push,,,,,1,,1,,,,,,,,,,None,*,,,
2,-  W000630414HW0101,"SOS, for Hardware & Gaskets_Gaskets",1,SOS Dummy,Active,,26,1,,,,LOT,Item,1,100,1,1,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMA1MA5006,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 80 LG",0,Finished good,Inactive,,1,1,,,,NOS,Item,4,100,1,4,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,4,,1,90,,,,,,,,,None,*,,,
3,WQA1MA2043,"STUD,2 HEX NUT & 2 WASHER, STAINLESS STEEL, A 193 Gr. B8M/ A194 Gr. 8M, B18.2.1 LATEST EDN; M16 X 90 mm LONG",0,Finished good,Active,,2,1,,,,NOS,Item,16,100,1,16,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,16,,1,90,,,,,,,,,None,*,,,
3,WB1PAA2907,"STUD BOLTS, THREADED FULL LENGTH WITH TWO HEX NUTS, STAINLESS STEEL ASTM A193 GR. B8 BOLTS AND ASTM A194 GR 8 NUTS, M16X120",0,Finished good,Active,,3,1,,,,NOS,Item,4,100,1,4,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,4,,1,21,,,,,,,,,None,*,,,
3,WQA1MA4003,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 140 LG",0,Finished good,Active,,4,1,,,,NOS,Item,8,100,1,8,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,8,,1,60,,,,,,,,,None,*,,,
